Model name,Wins,Points
ga_generation_93_nn_1.keras, 2, 313
ga_generation_93_nn_16.keras, 1, 372
ga_generation_93_nn_8.keras, 1, 307
ga_generation_93_nn_3.keras, 0, 328
ga_generation_93_nn_10.keras, 3, 420
ga_generation_93_nn_14.keras, 1, 325
ga_generation_93_nn_9.keras, 2, 380
ga_generation_93_nn_13.keras, 0, 371
ga_generation_93_nn_19.keras, 1, 354
ga_generation_93_nn_12.keras, 1, 253
ga_generation_93_nn_20.keras, 2, 372
ga_generation_93_nn_5.keras, 1, 319
ga_generation_93_nn_7.keras, 2, 343
ga_generation_94_nn_15.keras, 2, 321
ga_generation_94_nn_20.keras, 2, 316
ga_generation_94_nn_3.keras, 1, 289
ga_generation_94_nn_4.keras, 0, 257
ga_generation_94_nn_17.keras, 2, 327
ga_generation_94_nn_2.keras, 1, 314
ga_generation_94_nn_18.keras, 1, 361
ga_generation_94_nn_10.keras, 3, 403
ga_generation_94_nn_1.keras, 2, 301
ga_generation_94_nn_16.keras, 0, 300
ga_generation_94_nn_5.keras, 1, 298
ga_generation_94_nn_11.keras, 0, 313
ga_generation_94_nn_8.keras, 0, 348
ga_generation_94_nn_19.keras, 1, 297
ga_generation_94_nn_13.keras, 3, 374
ga_generation_94_nn_12.keras, 1, 337
ga_generation_94_nn_9.keras, 0, 279
ga_generation_94_nn_7.keras, 2, 317
ga_generation_94_nn_6.keras, 0, 262
ga_generation_94_nn_14.keras, 2, 409
ga_generation_95_nn_17.keras, 1, 401
ga_generation_95_nn_20.keras, 0, 299
ga_generation_95_nn_13.keras, 0, 286
ga_generation_95_nn_1.keras, 1, 367
ga_generation_95_nn_5.keras, 1, 256
ga_generation_95_nn_3.keras, 0, 325
ga_generation_95_nn_14.keras, 1, 312
ga_generation_95_nn_15.keras, 0, 279
ga_generation_95_nn_6.keras, 0, 321
ga_generation_95_nn_10.keras, 0, 223
ga_generation_95_nn_12.keras, 2, 340
ga_generation_95_nn_4.keras, 1, 316
ga_generation_95_nn_16.keras, 0, 273
ga_generation_95_nn_7.keras, 0, 245
ga_generation_95_nn_19.keras, 0, 267
ga_generation_95_nn_18.keras, 1, 211
ga_generation_95_nn_8.keras, 1, 368
ga_generation_95_nn_2.keras, 0, 285
ga_generation_95_nn_9.keras, 1, 322
ga_generation_95_nn_11.keras, 0, 310
ga_generation_96_nn_13.keras, 0, 277
ga_generation_96_nn_20.keras, 0, 333
ga_generation_96_nn_6.keras, 3, 395
ga_generation_96_nn_14.keras, 2, 394
ga_generation_96_nn_3.keras, 1, 318
ga_generation_96_nn_17.keras, 1, 339
ga_generation_96_nn_16.keras, 1, 281
ga_generation_96_nn_18.keras, 0, 323
ga_generation_96_nn_4.keras, 2, 377
ga_generation_96_nn_2.keras, 2, 324
ga_generation_96_nn_11.keras, 0, 219
ga_generation_96_nn_19.keras, 2, 343
ga_generation_96_nn_15.keras, 2, 280
ga_generation_96_nn_1.keras, 1, 300
ga_generation_96_nn_9.keras, 1, 317
ga_generation_96_nn_8.keras, 0, 261
ga_generation_96_nn_10.keras, 2, 339
ga_generation_96_nn_12.keras, 1, 191
ga_generation_96_nn_7.keras, 2, 371
ga_generation_96_nn_5.keras, 0, 296
ga_generation_97_nn_6.keras, 1, 287
ga_generation_97_nn_5.keras, 1, 317
ga_generation_97_nn_17.keras, 0, 215
ga_generation_97_nn_1.keras, 1, 278
ga_generation_97_nn_16.keras, 3, 423
ga_generation_97_nn_7.keras, 0, 254
ga_generation_97_nn_9.keras, 1, 210
ga_generation_97_nn_11.keras, 0, 242
ga_generation_97_nn_2.keras, 3, 382
ga_generation_97_nn_12.keras, 2, 339
ga_generation_97_nn_20.keras, 1, 318
ga_generation_97_nn_8.keras, 1, 283
ga_generation_97_nn_13.keras, 1, 350
ga_generation_97_nn_10.keras, 1, 386
ga_generation_97_nn_18.keras, 1, 256
ga_generation_97_nn_14.keras, 0, 298
ga_generation_97_nn_15.keras, 1, 324
ga_generation_97_nn_3.keras, 2, 281
ga_generation_97_nn_4.keras, 1, 310
ga_generation_97_nn_19.keras, 0, 311
ga_generation_98_nn_12.keras, 1, 326
ga_generation_98_nn_9.keras, 0, 276
ga_generation_98_nn_2.keras, 1, 260
ga_generation_98_nn_13.keras, 0, 235
ga_generation_98_nn_20.keras, 0, 258
ga_generation_98_nn_8.keras, 0, 350
ga_generation_98_nn_16.keras, 2, 349
ga_generation_98_nn_11.keras, 2, 375
ga_generation_98_nn_15.keras, 0, 340
ga_generation_98_nn_1.keras, 0, 349
ga_generation_98_nn_5.keras, 1, 278
ga_generation_98_nn_7.keras, 2, 341
ga_generation_98_nn_3.keras, 0, 313
ga_generation_98_nn_19.keras, 2, 344
ga_generation_98_nn_14.keras, 1, 310
ga_generation_98_nn_4.keras, 1, 379
ga_generation_98_nn_6.keras, 0, 280
ga_generation_98_nn_18.keras, 2, 362
ga_generation_98_nn_10.keras, 1, 375
ga_generation_98_nn_17.keras, 0, 327
ga_generation_99_nn_3.keras, 1, 253
ga_generation_99_nn_13.keras, 1, 350
ga_generation_99_nn_17.keras, 2, 362
ga_generation_99_nn_14.keras, 2, 358
ga_generation_99_nn_20.keras, 0, 228
ga_generation_99_nn_5.keras, 4, 418
ga_generation_99_nn_1.keras, 1, 329
ga_generation_99_nn_16.keras, 0, 293
ga_generation_99_nn_7.keras, 1, 351
ga_generation_99_nn_6.keras, 1, 379
ga_generation_99_nn_18.keras, 2, 350
ga_generation_99_nn_9.keras, 2, 412
ga_generation_99_nn_15.keras, 2, 374
ga_generation_99_nn_12.keras, 1, 351
ga_generation_99_nn_11.keras, 1, 283
ga_generation_99_nn_8.keras, 0, 264
ga_generation_99_nn_2.keras, 1, 350
ga_generation_99_nn_19.keras, 0, 318
ga_generation_99_nn_10.keras, 1, 296
ga_generation_99_nn_4.keras, 1, 348
