Model name,Wins,Points
ga_generation_56_nn_12.keras, 2, 608
ga_generation_56_nn_29.keras, 4, 672
ga_generation_55_nn_17.keras, 5, 722
ga_generation_55_nn_9.keras, 3, 686
ga_generation_56_nn_14.keras, 1, 539
ga_generation_55_nn_12.keras, 0, 534
ga_generation_56_nn_20.keras, 2, 683
ga_generation_56_nn_21.keras, 1, 575
ga_generation_56_nn_13.keras, 5, 728
ga_generation_54_nn_15.keras, 4, 736
ga_generation_57_nn_31.keras, 1, 598
ga_generation_57_nn_15.keras, 1, 622
ga_generation_56_nn_29.keras, 4, 753
ga_generation_57_nn_24.keras, 1, 592
ga_generation_57_nn_17.keras, 1, 596
ga_generation_57_nn_9.keras, 1, 563
ga_generation_57_nn_18.keras, 2, 643
ga_generation_57_nn_10.keras, 3, 715
ga_generation_57_nn_27.keras, 1, 630
ga_generation_57_nn_11.keras, 2, 619
ga_generation_57_nn_13.keras, 3, 593
ga_generation_57_nn_16.keras, 2, 541
ga_generation_57_nn_25.keras, 3, 665
ga_generation_57_nn_14.keras, 3, 775
ga_generation_57_nn_22.keras, 0, 551
ga_generation_57_nn_19.keras, 1, 646
ga_generation_55_nn_17.keras, 2, 605
ga_generation_57_nn_26.keras, 2, 611
ga_generation_56_nn_13.keras, 1, 581
ga_generation_57_nn_12.keras, 6, 824
ga_generation_57_nn_30.keras, 2, 693
ga_generation_57_nn_32.keras, 0, 559
ga_generation_57_nn_20.keras, 1, 583
ga_generation_56_nn_26.keras, 4, 752
ga_generation_56_nn_16.keras, 2, 684
ga_generation_55_nn_19.keras, 0, 631
ga_generation_57_nn_29.keras, 2, 675
ga_generation_57_nn_21.keras, 5, 774
ga_generation_57_nn_28.keras, 2, 678
ga_generation_54_nn_16.keras, 1, 635
ga_generation_54_nn_15.keras, 1, 580
ga_generation_57_nn_23.keras, 4, 689
ga_generation_57_nn_21.keras, 1, 531
ga_generation_58_nn_27.keras, 0, 548
ga_generation_58_nn_26.keras, 1, 668
ga_generation_58_nn_11.keras, 3, 584
ga_generation_57_nn_23.keras, 5, 792
ga_generation_58_nn_23.keras, 1, 670
ga_generation_57_nn_14.keras, 0, 510
ga_generation_58_nn_30.keras, 0, 467
ga_generation_58_nn_16.keras, 3, 577
ga_generation_58_nn_20.keras, 1, 617
ga_generation_58_nn_10.keras, 4, 765
ga_generation_58_nn_31.keras, 4, 642
ga_generation_58_nn_24.keras, 3, 679
ga_generation_58_nn_15.keras, 3, 699
ga_generation_58_nn_32.keras, 1, 644
ga_generation_58_nn_22.keras, 3, 741
ga_generation_57_nn_12.keras, 3, 724
ga_generation_56_nn_26.keras, 4, 727
ga_generation_58_nn_18.keras, 2, 594
ga_generation_57_nn_10.keras, 7, 829
ga_generation_58_nn_14.keras, 0, 586
ga_generation_57_nn_25.keras, 4, 664
ga_generation_58_nn_28.keras, 2, 630
ga_generation_58_nn_17.keras, 2, 635
ga_generation_58_nn_29.keras, 0, 573
ga_generation_58_nn_13.keras, 1, 632
ga_generation_58_nn_21.keras, 2, 507
ga_generation_58_nn_9.keras, 2, 686
ga_generation_58_nn_25.keras, 1, 640
ga_generation_56_nn_29.keras, 0, 542
ga_generation_58_nn_12.keras, 3, 687
ga_generation_58_nn_19.keras, 0, 526
ga_generation_58_nn_10.keras, 3, 648
ga_generation_59_nn_31.keras, 1, 559
ga_generation_59_nn_27.keras, 3, 687
ga_generation_58_nn_22.keras, 2, 668
ga_generation_59_nn_16.keras, 2, 598
ga_generation_59_nn_26.keras, 3, 656
ga_generation_59_nn_23.keras, 2, 605
ga_generation_59_nn_19.keras, 3, 667
ga_generation_59_nn_9.keras, 0, 614
ga_generation_59_nn_30.keras, 0, 597
ga_generation_58_nn_31.keras, 1, 643
ga_generation_57_nn_25.keras, 3, 714
ga_generation_59_nn_10.keras, 2, 645
ga_generation_59_nn_18.keras, 0, 631
ga_generation_59_nn_11.keras, 2, 607
ga_generation_57_nn_10.keras, 2, 671
ga_generation_59_nn_29.keras, 1, 663
ga_generation_59_nn_20.keras, 1, 671
ga_generation_59_nn_15.keras, 1, 584
ga_generation_59_nn_32.keras, 1, 629
ga_generation_57_nn_23.keras, 2, 658
ga_generation_59_nn_22.keras, 3, 734
ga_generation_57_nn_12.keras, 1, 531
ga_generation_59_nn_28.keras, 2, 579
ga_generation_59_nn_21.keras, 2, 664
ga_generation_59_nn_13.keras, 1, 630
ga_generation_59_nn_17.keras, 5, 748
ga_generation_59_nn_25.keras, 2, 684
ga_generation_56_nn_26.keras, 0, 567
ga_generation_59_nn_14.keras, 3, 654
ga_generation_59_nn_24.keras, 2, 683
ga_generation_59_nn_12.keras, 3, 809
ga_generation_60_nn_23.keras, 3, 660
ga_generation_59_nn_22.keras, 4, 782
ga_generation_60_nn_15.keras, 3, 737
ga_generation_60_nn_17.keras, 2, 603
ga_generation_57_nn_25.keras, 3, 682
ga_generation_60_nn_31.keras, 6, 726
ga_generation_59_nn_12.keras, 1, 654
ga_generation_60_nn_10.keras, 1, 540
ga_generation_60_nn_14.keras, 2, 622
ga_generation_60_nn_24.keras, 2, 568
ga_generation_59_nn_17.keras, 2, 701
ga_generation_60_nn_13.keras, 0, 588
ga_generation_60_nn_22.keras, 3, 738
ga_generation_60_nn_32.keras, 1, 665
ga_generation_60_nn_29.keras, 3, 667
ga_generation_60_nn_27.keras, 2, 631
ga_generation_60_nn_12.keras, 1, 544
ga_generation_60_nn_9.keras, 3, 730
ga_generation_60_nn_18.keras, 3, 761
ga_generation_60_nn_25.keras, 1, 619
ga_generation_59_nn_19.keras, 3, 775
ga_generation_59_nn_14.keras, 1, 684
ga_generation_60_nn_11.keras, 1, 620
ga_generation_60_nn_28.keras, 1, 592
ga_generation_60_nn_19.keras, 2, 628
ga_generation_60_nn_30.keras, 1, 575
ga_generation_60_nn_21.keras, 4, 673
ga_generation_60_nn_26.keras, 4, 595
ga_generation_59_nn_27.keras, 3, 684
ga_generation_60_nn_16.keras, 3, 691
ga_generation_60_nn_20.keras, 2, 707
ga_generation_59_nn_26.keras, 1, 629
ga_generation_61_nn_23.keras, 4, 706
ga_generation_61_nn_31.keras, 3, 650
ga_generation_61_nn_15.keras, 1, 680
ga_generation_61_nn_11.keras, 2, 686
ga_generation_61_nn_26.keras, 1, 606
ga_generation_60_nn_22.keras, 2, 587
ga_generation_59_nn_22.keras, 0, 574
ga_generation_61_nn_14.keras, 2, 689
ga_generation_61_nn_9.keras, 2, 637
ga_generation_61_nn_32.keras, 3, 628
ga_generation_61_nn_10.keras, 0, 595
ga_generation_61_nn_20.keras, 2, 590
ga_generation_61_nn_25.keras, 2, 570
ga_generation_61_nn_27.keras, 2, 581
ga_generation_61_nn_21.keras, 4, 727
ga_generation_60_nn_15.keras, 1, 640
ga_generation_60_nn_31.keras, 5, 697
ga_generation_61_nn_29.keras, 0, 566
ga_generation_61_nn_22.keras, 2, 742
ga_generation_60_nn_21.keras, 2, 665
ga_generation_61_nn_12.keras, 2, 609
ga_generation_60_nn_18.keras, 1, 487
ga_generation_60_nn_26.keras, 0, 462
ga_generation_61_nn_18.keras, 3, 749
ga_generation_61_nn_30.keras, 4, 710
ga_generation_61_nn_19.keras, 2, 633
ga_generation_61_nn_17.keras, 3, 672
ga_generation_61_nn_13.keras, 2, 645
ga_generation_61_nn_28.keras, 1, 559
ga_generation_61_nn_24.keras, 3, 678
ga_generation_59_nn_19.keras, 4, 716
ga_generation_61_nn_16.keras, 2, 659
ga_generation_62_nn_19.keras, 2, 618
ga_generation_62_nn_23.keras, 2, 604
ga_generation_61_nn_24.keras, 1, 578
ga_generation_62_nn_9.keras, 3, 646
ga_generation_61_nn_17.keras, 2, 720
ga_generation_62_nn_22.keras, 1, 608
ga_generation_62_nn_15.keras, 0, 672
ga_generation_62_nn_25.keras, 3, 702
ga_generation_62_nn_28.keras, 1, 596
ga_generation_62_nn_32.keras, 1, 598
ga_generation_62_nn_17.keras, 5, 690
ga_generation_61_nn_23.keras, 4, 717
ga_generation_62_nn_26.keras, 0, 568
ga_generation_62_nn_24.keras, 4, 659
ga_generation_61_nn_21.keras, 2, 690
ga_generation_62_nn_30.keras, 1, 612
ga_generation_61_nn_18.keras, 2, 622
ga_generation_62_nn_10.keras, 1, 615
ga_generation_62_nn_29.keras, 2, 672
ga_generation_62_nn_18.keras, 4, 746
ga_generation_62_nn_27.keras, 1, 588
ga_generation_62_nn_31.keras, 4, 652
ga_generation_62_nn_21.keras, 0, 584
ga_generation_62_nn_16.keras, 2, 628
ga_generation_62_nn_14.keras, 1, 609
ga_generation_59_nn_19.keras, 0, 608
ga_generation_62_nn_11.keras, 1, 553
ga_generation_62_nn_13.keras, 4, 720
ga_generation_62_nn_12.keras, 2, 713
ga_generation_62_nn_20.keras, 2, 585
ga_generation_61_nn_30.keras, 3, 605
ga_generation_60_nn_31.keras, 3, 682
ga_generation_63_nn_27.keras, 1, 532
ga_generation_63_nn_32.keras, 2, 736
ga_generation_63_nn_18.keras, 4, 750
ga_generation_62_nn_25.keras, 1, 623
ga_generation_63_nn_25.keras, 1, 512
ga_generation_63_nn_9.keras, 2, 606
ga_generation_63_nn_16.keras, 2, 604
ga_generation_63_nn_23.keras, 4, 641
ga_generation_63_nn_31.keras, 2, 614
ga_generation_63_nn_10.keras, 4, 707
ga_generation_63_nn_15.keras, 0, 562
ga_generation_63_nn_24.keras, 1, 634
ga_generation_62_nn_18.keras, 4, 647
ga_generation_63_nn_26.keras, 1, 546
ga_generation_63_nn_20.keras, 0, 528
ga_generation_63_nn_17.keras, 4, 698
ga_generation_63_nn_22.keras, 4, 789
ga_generation_61_nn_23.keras, 1, 588
ga_generation_62_nn_24.keras, 1, 627
ga_generation_63_nn_14.keras, 2, 671
ga_generation_63_nn_19.keras, 1, 664
ga_generation_63_nn_30.keras, 2, 634
ga_generation_60_nn_31.keras, 2, 635
ga_generation_63_nn_29.keras, 2, 571
ga_generation_63_nn_11.keras, 0, 514
ga_generation_63_nn_13.keras, 2, 636
ga_generation_63_nn_12.keras, 2, 686
ga_generation_63_nn_28.keras, 3, 763
ga_generation_63_nn_21.keras, 3, 649
ga_generation_62_nn_17.keras, 2, 629
ga_generation_62_nn_13.keras, 2, 554
ga_generation_62_nn_31.keras, 2, 636
ga_generation_64_nn_31.keras, 0, 631
ga_generation_64_nn_26.keras, 1, 626
ga_generation_63_nn_22.keras, 1, 628
ga_generation_64_nn_19.keras, 1, 688
ga_generation_64_nn_32.keras, 2, 660
ga_generation_62_nn_18.keras, 2, 674
ga_generation_64_nn_23.keras, 0, 639
ga_generation_64_nn_10.keras, 3, 689
ga_generation_63_nn_10.keras, 2, 688
ga_generation_63_nn_21.keras, 3, 688
ga_generation_64_nn_27.keras, 2, 571
ga_generation_64_nn_21.keras, 3, 736
ga_generation_64_nn_11.keras, 0, 643
ga_generation_64_nn_13.keras, 2, 721
ga_generation_64_nn_28.keras, 0, 524
ga_generation_64_nn_30.keras, 3, 635
ga_generation_64_nn_17.keras, 2, 581
ga_generation_63_nn_17.keras, 0, 533
ga_generation_64_nn_22.keras, 2, 566
ga_generation_64_nn_12.keras, 1, 549
ga_generation_63_nn_23.keras, 2, 649
ga_generation_64_nn_20.keras, 1, 590
ga_generation_63_nn_18.keras, 0, 469
ga_generation_64_nn_18.keras, 5, 739
ga_generation_64_nn_15.keras, 3, 645
ga_generation_64_nn_24.keras, 2, 694
ga_generation_64_nn_14.keras, 3, 631
ga_generation_64_nn_16.keras, 1, 593
ga_generation_64_nn_29.keras, 2, 656
ga_generation_64_nn_9.keras, 1, 600
ga_generation_64_nn_25.keras, 1, 619
ga_generation_63_nn_28.keras, 4, 665
ga_generation_65_nn_31.keras, 1, 625
ga_generation_65_nn_16.keras, 2, 504
ga_generation_63_nn_28.keras, 0, 570
ga_generation_65_nn_11.keras, 2, 599
ga_generation_65_nn_25.keras, 0, 574
ga_generation_65_nn_9.keras, 1, 561
ga_generation_64_nn_18.keras, 1, 626
ga_generation_64_nn_15.keras, 2, 622
ga_generation_65_nn_32.keras, 1, 584
ga_generation_65_nn_18.keras, 1, 648
ga_generation_64_nn_21.keras, 1, 593
ga_generation_65_nn_27.keras, 1, 627
ga_generation_65_nn_13.keras, 1, 586
ga_generation_64_nn_30.keras, 4, 678
ga_generation_65_nn_23.keras, 2, 561
ga_generation_65_nn_12.keras, 2, 524
ga_generation_65_nn_10.keras, 3, 729
ga_generation_65_nn_30.keras, 3, 653
ga_generation_65_nn_26.keras, 3, 639
ga_generation_65_nn_19.keras, 2, 740
ga_generation_64_nn_10.keras, 1, 639
ga_generation_65_nn_24.keras, 1, 550
ga_generation_65_nn_22.keras, 3, 675
ga_generation_64_nn_14.keras, 1, 558
ga_generation_65_nn_29.keras, 0, 702
ga_generation_65_nn_21.keras, 2, 590
ga_generation_65_nn_17.keras, 0, 496
ga_generation_65_nn_15.keras, 3, 710
ga_generation_63_nn_21.keras, 2, 590
ga_generation_65_nn_14.keras, 2, 572
ga_generation_65_nn_28.keras, 1, 472
ga_generation_65_nn_20.keras, 1, 555
ga_generation_66_nn_31.keras, 2, 616
ga_generation_66_nn_24.keras, 0, 561
ga_generation_66_nn_23.keras, 2, 672
ga_generation_66_nn_22.keras, 1, 650
ga_generation_66_nn_15.keras, 4, 699
ga_generation_66_nn_11.keras, 3, 760
ga_generation_65_nn_22.keras, 6, 796
ga_generation_66_nn_25.keras, 0, 600
ga_generation_66_nn_19.keras, 0, 502
ga_generation_66_nn_27.keras, 3, 614
ga_generation_64_nn_30.keras, 4, 627
ga_generation_66_nn_16.keras, 1, 604
ga_generation_66_nn_14.keras, 2, 615
ga_generation_66_nn_21.keras, 3, 588
ga_generation_65_nn_30.keras, 2, 677
ga_generation_64_nn_15.keras, 3, 576
ga_generation_66_nn_32.keras, 1, 621
ga_generation_65_nn_26.keras, 2, 551
ga_generation_66_nn_17.keras, 4, 737
ga_generation_66_nn_18.keras, 2, 593
ga_generation_66_nn_26.keras, 1, 646
ga_generation_66_nn_30.keras, 3, 650
ga_generation_66_nn_10.keras, 3, 758
ga_generation_66_nn_9.keras, 7, 748
ga_generation_66_nn_28.keras, 1, 623
ga_generation_65_nn_15.keras, 2, 460
ga_generation_66_nn_20.keras, 3, 694
ga_generation_65_nn_10.keras, 0, 547
ga_generation_66_nn_12.keras, 0, 547
ga_generation_66_nn_13.keras, 1, 674
ga_generation_66_nn_29.keras, 1, 592
ga_generation_65_nn_19.keras, 2, 680
ga_generation_66_nn_9.keras, 1, 627
ga_generation_67_nn_15.keras, 0, 583
ga_generation_67_nn_30.keras, 1, 632
ga_generation_66_nn_17.keras, 4, 653
ga_generation_66_nn_11.keras, 3, 643
ga_generation_67_nn_25.keras, 2, 639
ga_generation_67_nn_23.keras, 3, 641
ga_generation_67_nn_13.keras, 1, 551
ga_generation_67_nn_32.keras, 1, 712
ga_generation_66_nn_15.keras, 2, 669
ga_generation_67_nn_27.keras, 1, 478
ga_generation_67_nn_22.keras, 2, 573
ga_generation_67_nn_31.keras, 1, 608
ga_generation_67_nn_20.keras, 1, 614
ga_generation_67_nn_28.keras, 4, 752
ga_generation_67_nn_18.keras, 3, 740
ga_generation_66_nn_20.keras, 1, 535
ga_generation_64_nn_30.keras, 1, 707
ga_generation_67_nn_12.keras, 1, 493
ga_generation_67_nn_11.keras, 2, 741
ga_generation_66_nn_10.keras, 1, 543
ga_generation_67_nn_19.keras, 1, 662
ga_generation_67_nn_29.keras, 0, 464
ga_generation_67_nn_21.keras, 0, 537
ga_generation_67_nn_9.keras, 7, 823
ga_generation_67_nn_16.keras, 2, 619
ga_generation_67_nn_24.keras, 0, 509
ga_generation_67_nn_10.keras, 2, 556
ga_generation_67_nn_26.keras, 1, 593
ga_generation_67_nn_14.keras, 2, 595
ga_generation_65_nn_22.keras, 6, 758
ga_generation_67_nn_17.keras, 6, 832
ga_generation_67_nn_17.keras, 2, 663
ga_generation_68_nn_21.keras, 0, 567
ga_generation_68_nn_13.keras, 5, 804
ga_generation_68_nn_26.keras, 1, 469
ga_generation_68_nn_18.keras, 5, 763
ga_generation_68_nn_29.keras, 1, 671
ga_generation_68_nn_20.keras, 0, 534
ga_generation_65_nn_22.keras, 2, 633
ga_generation_68_nn_9.keras, 0, 499
ga_generation_68_nn_31.keras, 1, 630
ga_generation_68_nn_25.keras, 1, 578
ga_generation_68_nn_27.keras, 0, 638
ga_generation_67_nn_28.keras, 7, 898
ga_generation_68_nn_12.keras, 1, 600
ga_generation_66_nn_11.keras, 1, 606
ga_generation_68_nn_23.keras, 1, 552
ga_generation_66_nn_17.keras, 2, 635
ga_generation_68_nn_11.keras, 1, 558
ga_generation_68_nn_30.keras, 2, 548
ga_generation_67_nn_18.keras, 1, 595
ga_generation_67_nn_23.keras, 0, 578
ga_generation_68_nn_17.keras, 4, 730
ga_generation_68_nn_15.keras, 1, 644
ga_generation_68_nn_28.keras, 2, 640
ga_generation_68_nn_19.keras, 1, 602
ga_generation_68_nn_22.keras, 2, 676
ga_generation_68_nn_16.keras, 0, 521
ga_generation_68_nn_24.keras, 2, 599
ga_generation_67_nn_9.keras, 2, 675
ga_generation_68_nn_32.keras, 3, 554
ga_generation_68_nn_10.keras, 2, 625
ga_generation_68_nn_14.keras, 2, 689
ga_generation_67_nn_9.keras, 3, 680
ga_generation_68_nn_14.keras, 3, 679
ga_generation_69_nn_29.keras, 1, 688
ga_generation_69_nn_30.keras, 0, 609
ga_generation_69_nn_19.keras, 2, 596
ga_generation_69_nn_14.keras, 1, 638
ga_generation_69_nn_32.keras, 3, 671
ga_generation_69_nn_23.keras, 0, 550
ga_generation_69_nn_21.keras, 1, 574
ga_generation_67_nn_28.keras, 2, 606
ga_generation_69_nn_22.keras, 3, 647
ga_generation_69_nn_27.keras, 3, 575
ga_generation_69_nn_12.keras, 3, 689
ga_generation_69_nn_20.keras, 3, 698
ga_generation_69_nn_13.keras, 2, 674
ga_generation_68_nn_17.keras, 1, 638
ga_generation_69_nn_10.keras, 3, 730
ga_generation_69_nn_15.keras, 1, 603
ga_generation_69_nn_28.keras, 2, 609
ga_generation_68_nn_13.keras, 2, 524
ga_generation_69_nn_11.keras, 0, 578
ga_generation_68_nn_18.keras, 1, 567
ga_generation_69_nn_26.keras, 2, 636
ga_generation_68_nn_22.keras, 0, 586
ga_generation_69_nn_31.keras, 3, 676
ga_generation_69_nn_18.keras, 1, 499
ga_generation_69_nn_9.keras, 3, 627
ga_generation_69_nn_25.keras, 2, 591
ga_generation_69_nn_17.keras, 4, 618
ga_generation_68_nn_32.keras, 1, 568
ga_generation_69_nn_16.keras, 2, 633
ga_generation_69_nn_24.keras, 5, 743
ga_generation_70_nn_9.keras, 2, 670
ga_generation_70_nn_13.keras, 3, 619
ga_generation_69_nn_24.keras, 2, 651
ga_generation_70_nn_14.keras, 1, 600
ga_generation_70_nn_11.keras, 1, 658
ga_generation_70_nn_25.keras, 1, 570
ga_generation_70_nn_21.keras, 3, 764
ga_generation_70_nn_24.keras, 3, 680
ga_generation_70_nn_27.keras, 2, 724
ga_generation_70_nn_26.keras, 0, 515
ga_generation_69_nn_31.keras, 3, 699
ga_generation_69_nn_17.keras, 0, 497
ga_generation_70_nn_10.keras, 3, 671
ga_generation_70_nn_19.keras, 2, 596
ga_generation_70_nn_17.keras, 1, 646
ga_generation_70_nn_12.keras, 1, 558
ga_generation_67_nn_9.keras, 4, 755
ga_generation_70_nn_15.keras, 3, 783
ga_generation_70_nn_29.keras, 2, 588
ga_generation_70_nn_32.keras, 0, 656
ga_generation_70_nn_23.keras, 2, 703
ga_generation_69_nn_10.keras, 2, 669
ga_generation_70_nn_16.keras, 1, 559
ga_generation_69_nn_20.keras, 5, 613
ga_generation_68_nn_14.keras, 5, 729
ga_generation_70_nn_22.keras, 2, 601
ga_generation_70_nn_31.keras, 0, 492
ga_generation_70_nn_28.keras, 1, 606
ga_generation_70_nn_20.keras, 1, 548
ga_generation_69_nn_12.keras, 2, 579
ga_generation_70_nn_32.keras, 2, 622
ga_generation_70_nn_16.keras, 2, 717
ga_generation_69_nn_24.keras, 2, 621
ga_generation_70_nn_28.keras, 5, 708
ga_generation_70_nn_12.keras, 1, 576
ga_generation_70_nn_20.keras, 1, 552
ga_generation_70_nn_24.keras, 5, 693
ga_generation_70_nn_23.keras, 1, 597
ga_generation_69_nn_31.keras, 3, 657
ga_generation_70_nn_18.keras, 3, 674
ga_generation_69_nn_20.keras, 4, 695
ga_generation_70_nn_19.keras, 1, 618
ga_generation_70_nn_27.keras, 2, 617
ga_generation_70_nn_11.keras, 0, 605
ga_generation_70_nn_31.keras, 1, 655
ga_generation_70_nn_26.keras, 2, 618
ga_generation_67_nn_9.keras, 1, 615
ga_generation_69_nn_10.keras, 3, 572
ga_generation_70_nn_15.keras, 4, 692
ga_generation_70_nn_9.keras, 1, 521
ga_generation_70_nn_10.keras, 4, 749
ga_generation_70_nn_29.keras, 2, 658
ga_generation_70_nn_25.keras, 1, 571
ga_generation_70_nn_17.keras, 4, 699
ga_generation_70_nn_14.keras, 0, 524
ga_generation_69_nn_12.keras, 2, 620
ga_generation_70_nn_21.keras, 0, 491
ga_generation_70_nn_30.keras, 1, 544
ga_generation_70_nn_13.keras, 2, 673
ga_generation_69_nn_17.keras, 3, 659
ga_generation_70_nn_22.keras, 0, 605
ga_generation_68_nn_14.keras, 1, 627
ga_generation_70_nn_18.keras, 3, 601
ga_generation_71_nn_23.keras, 1, 594
ga_generation_71_nn_31.keras, 1, 731
ga_generation_69_nn_20.keras, 0, 514
ga_generation_71_nn_15.keras, 2, 643
ga_generation_71_nn_19.keras, 1, 595
ga_generation_71_nn_27.keras, 2, 617
ga_generation_71_nn_10.keras, 4, 723
ga_generation_71_nn_12.keras, 4, 806
ga_generation_71_nn_16.keras, 1, 615
ga_generation_71_nn_11.keras, 1, 565
ga_generation_70_nn_24.keras, 2, 538
ga_generation_71_nn_14.keras, 4, 735
ga_generation_71_nn_26.keras, 1, 474
ga_generation_70_nn_17.keras, 1, 575
ga_generation_71_nn_24.keras, 1, 522
ga_generation_71_nn_32.keras, 2, 608
ga_generation_70_nn_10.keras, 2, 704
ga_generation_71_nn_9.keras, 4, 710
ga_generation_71_nn_25.keras, 3, 574
ga_generation_70_nn_28.keras, 4, 642
ga_generation_69_nn_17.keras, 1, 590
ga_generation_71_nn_21.keras, 3, 771
ga_generation_71_nn_22.keras, 2, 618
ga_generation_71_nn_28.keras, 3, 727
ga_generation_71_nn_17.keras, 4, 561
ga_generation_71_nn_30.keras, 1, 610
ga_generation_70_nn_15.keras, 3, 694
ga_generation_71_nn_18.keras, 3, 587
ga_generation_71_nn_29.keras, 5, 735
ga_generation_71_nn_13.keras, 2, 667
ga_generation_71_nn_20.keras, 0, 571
ga_generation_72_nn_31.keras, 2, 669
ga_generation_72_nn_15.keras, 3, 684
ga_generation_71_nn_21.keras, 1, 601
ga_generation_72_nn_27.keras, 2, 703
ga_generation_71_nn_10.keras, 2, 631
ga_generation_72_nn_19.keras, 2, 629
ga_generation_72_nn_18.keras, 1, 554
ga_generation_72_nn_23.keras, 2, 635
ga_generation_72_nn_16.keras, 0, 488
ga_generation_72_nn_11.keras, 1, 566
ga_generation_72_nn_32.keras, 4, 689
ga_generation_70_nn_28.keras, 2, 565
ga_generation_71_nn_9.keras, 1, 633
ga_generation_72_nn_14.keras, 2, 653
ga_generation_72_nn_25.keras, 4, 609
ga_generation_72_nn_22.keras, 4, 652
ga_generation_71_nn_29.keras, 3, 692
ga_generation_71_nn_17.keras, 2, 608
ga_generation_72_nn_10.keras, 3, 594
ga_generation_71_nn_12.keras, 1, 593
ga_generation_72_nn_24.keras, 6, 807
ga_generation_72_nn_17.keras, 1, 622
ga_generation_72_nn_9.keras, 3, 627
ga_generation_72_nn_26.keras, 1, 635
ga_generation_72_nn_20.keras, 2, 618
ga_generation_72_nn_30.keras, 3, 657
ga_generation_71_nn_14.keras, 4, 705
ga_generation_72_nn_29.keras, 1, 649
ga_generation_72_nn_28.keras, 2, 662
ga_generation_72_nn_21.keras, 2, 697
ga_generation_72_nn_13.keras, 1, 684
ga_generation_72_nn_12.keras, 1, 553
ga_generation_73_nn_15.keras, 3, 705
ga_generation_73_nn_23.keras, 2, 671
ga_generation_73_nn_31.keras, 1, 604
ga_generation_72_nn_25.keras, 3, 671
ga_generation_73_nn_19.keras, 2, 545
ga_generation_73_nn_11.keras, 3, 755
ga_generation_73_nn_27.keras, 2, 670
ga_generation_73_nn_18.keras, 2, 627
ga_generation_71_nn_29.keras, 2, 659
ga_generation_73_nn_26.keras, 0, 623
ga_generation_73_nn_25.keras, 4, 710
ga_generation_72_nn_32.keras, 3, 667
ga_generation_72_nn_15.keras, 0, 588
ga_generation_73_nn_12.keras, 1, 623
ga_generation_73_nn_17.keras, 1, 612
ga_generation_71_nn_14.keras, 2, 566
ga_generation_73_nn_16.keras, 2, 660
ga_generation_73_nn_10.keras, 1, 635
ga_generation_73_nn_28.keras, 2, 695
ga_generation_73_nn_22.keras, 4, 676
ga_generation_73_nn_24.keras, 5, 765
ga_generation_73_nn_20.keras, 3, 713
ga_generation_72_nn_30.keras, 2, 571
ga_generation_73_nn_32.keras, 1, 531
ga_generation_73_nn_14.keras, 1, 709
ga_generation_73_nn_9.keras, 5, 734
ga_generation_73_nn_30.keras, 2, 693
ga_generation_73_nn_29.keras, 4, 744
ga_generation_72_nn_22.keras, 2, 736
ga_generation_73_nn_13.keras, 1, 617
ga_generation_73_nn_21.keras, 4, 725
ga_generation_72_nn_24.keras, 2, 570
ga_generation_74_nn_19.keras, 1, 588
ga_generation_74_nn_31.keras, 2, 656
ga_generation_74_nn_23.keras, 3, 700
ga_generation_73_nn_25.keras, 1, 589
ga_generation_74_nn_11.keras, 2, 662
ga_generation_73_nn_20.keras, 1, 597
ga_generation_74_nn_16.keras, 2, 568
ga_generation_74_nn_22.keras, 1, 544
ga_generation_74_nn_27.keras, 2, 583
ga_generation_74_nn_12.keras, 5, 744
ga_generation_74_nn_20.keras, 1, 539
ga_generation_74_nn_18.keras, 0, 599
ga_generation_73_nn_9.keras, 2, 654
ga_generation_74_nn_26.keras, 3, 653
ga_generation_74_nn_14.keras, 1, 688
ga_generation_74_nn_10.keras, 1, 658
ga_generation_74_nn_32.keras, 4, 702
ga_generation_74_nn_25.keras, 2, 608
ga_generation_74_nn_30.keras, 1, 527
ga_generation_73_nn_24.keras, 4, 662
ga_generation_73_nn_21.keras, 3, 555
ga_generation_73_nn_11.keras, 0, 609
ga_generation_74_nn_13.keras, 3, 738
ga_generation_74_nn_24.keras, 2, 661
ga_generation_74_nn_28.keras, 2, 572
ga_generation_73_nn_22.keras, 1, 583
ga_generation_74_nn_17.keras, 3, 597
ga_generation_73_nn_29.keras, 3, 755
ga_generation_74_nn_9.keras, 3, 755
ga_generation_74_nn_21.keras, 2, 599
ga_generation_74_nn_32.keras, 3, 606
ga_generation_74_nn_25.keras, 1, 597
ga_generation_74_nn_11.keras, 2, 574
ga_generation_74_nn_27.keras, 1, 583
ga_generation_74_nn_19.keras, 3, 696
ga_generation_74_nn_18.keras, 3, 668
ga_generation_73_nn_20.keras, 1, 599
ga_generation_74_nn_26.keras, 1, 603
ga_generation_74_nn_14.keras, 1, 561
ga_generation_74_nn_12.keras, 2, 621
ga_generation_73_nn_21.keras, 2, 644
ga_generation_73_nn_29.keras, 2, 750
ga_generation_73_nn_11.keras, 2, 635
ga_generation_73_nn_24.keras, 1, 525
ga_generation_74_nn_21.keras, 3, 731
ga_generation_74_nn_17.keras, 2, 518
ga_generation_74_nn_15.keras, 7, 754
ga_generation_74_nn_29.keras, 0, 535
ga_generation_74_nn_9.keras, 4, 680
ga_generation_74_nn_24.keras, 3, 718
ga_generation_74_nn_16.keras, 2, 665
