Model name,Parent model 1,Parent model 2,Crossover ratio,Crossover function,Mutation ratio,Mutation function
'ga_generation_24_nn_28', 'ga_generation_21_nn_19.keras', 'ga_generation_23_nn_31.keras', '0.7676767676767677', 'None', '0.23232323232323232', 'None'
'ga_generation_24_nn_29', 'ga_generation_23_nn_18.keras', 'ga_generation_23_nn_32.keras', '0.7676767676767677', '__average_crossover_and_flat_crossover', '0.23232323232323232', 'None'
'ga_generation_24_nn_30', 'ga_generation_23_nn_18.keras', 'ga_generation_23_nn_32.keras', '0.7676767676767677', '__average_crossover_and_flat_crossover', '0.23232323232323232', '__inversion_mutation'
'ga_generation_24_nn_31', 'ga_generation_21_nn_19.keras', 'ga_generation_23_nn_27.keras', '0.7676767676767677', '__average_crossover_and_flat_crossover', '0.23232323232323232', 'None'
'ga_generation_24_nn_32', 'ga_generation_21_nn_19.keras', 'ga_generation_23_nn_27.keras', '0.7676767676767677', '__average_crossover_and_flat_crossover', '0.23232323232323232', 'None'
'ga_generation_25_nn_9', 'ga_generation_24_nn_13.keras', 'ga_generation_24_nn_24.keras', '0.7575757575757576', '__one_point_crossover', '0.24242424242424243', '__swap_mutation'
'ga_generation_25_nn_10', 'ga_generation_24_nn_13.keras', 'ga_generation_24_nn_24.keras', '0.7575757575757576', '__one_point_crossover', '0.24242424242424243', 'None'
'ga_generation_25_nn_11', 'ga_generation_24_nn_21.keras', 'ga_generation_24_nn_18.keras', '0.7575757575757576', '__uniform_crossover', '0.24242424242424243', 'None'
'ga_generation_25_nn_12', 'ga_generation_24_nn_21.keras', 'ga_generation_24_nn_18.keras', '0.7575757575757576', '__uniform_crossover', '0.24242424242424243', '__displacement_inversion_mutation'
'ga_generation_25_nn_13', 'ga_generation_24_nn_24.keras', 'ga_generation_24_nn_32.keras', '0.7575757575757576', '__arithmetic_crossover', '0.24242424242424243', 'None'
'ga_generation_25_nn_14', 'ga_generation_24_nn_24.keras', 'ga_generation_24_nn_32.keras', '0.7575757575757576', '__arithmetic_crossover', '0.24242424242424243', 'None'
'ga_generation_25_nn_15', 'ga_generation_24_nn_32.keras', 'ga_generation_24_nn_25.keras', '0.7575757575757576', 'None', '0.24242424242424243', 'None'
'ga_generation_25_nn_16', 'ga_generation_24_nn_32.keras', 'ga_generation_24_nn_25.keras', '0.7575757575757576', 'None', '0.24242424242424243', '__partial_shuffle_mutation'
'ga_generation_25_nn_17', 'ga_generation_24_nn_13.keras', 'ga_generation_24_nn_18.keras', '0.7575757575757576', '__linear_recombination_crossover', '0.24242424242424243', 'None'
'ga_generation_25_nn_18', 'ga_generation_24_nn_13.keras', 'ga_generation_24_nn_18.keras', '0.7575757575757576', '__linear_recombination_crossover', '0.24242424242424243', 'None'
'ga_generation_25_nn_19', 'ga_generation_23_nn_32.keras', 'ga_generation_24_nn_32.keras', '0.7575757575757576', 'None', '0.24242424242424243', 'None'
'ga_generation_25_nn_20', 'ga_generation_23_nn_32.keras', 'ga_generation_24_nn_32.keras', '0.7575757575757576', 'None', '0.24242424242424243', 'None'
'ga_generation_25_nn_21', 'ga_generation_24_nn_24.keras', 'ga_generation_24_nn_18.keras', '0.7575757575757576', '__linear_recombination_crossover', '0.24242424242424243', 'None'
'ga_generation_25_nn_22', 'ga_generation_24_nn_24.keras', 'ga_generation_24_nn_18.keras', '0.7575757575757576', '__linear_recombination_crossover', '0.24242424242424243', 'None'
'ga_generation_25_nn_23', 'ga_generation_24_nn_24.keras', 'ga_generation_23_nn_32.keras', '0.7575757575757576', '__arithmetic_crossover', '0.24242424242424243', '__random_resetting_mutation'
'ga_generation_25_nn_24', 'ga_generation_24_nn_24.keras', 'ga_generation_23_nn_32.keras', '0.7575757575757576', '__arithmetic_crossover', '0.24242424242424243', 'None'
'ga_generation_25_nn_25', 'ga_generation_24_nn_32.keras', 'ga_generation_24_nn_13.keras', '0.7575757575757576', '__uniform_crossover', '0.24242424242424243', '__displacement_mutation'
'ga_generation_25_nn_26', 'ga_generation_24_nn_32.keras', 'ga_generation_24_nn_13.keras', '0.7575757575757576', '__uniform_crossover', '0.24242424242424243', 'None'
'ga_generation_25_nn_27', 'ga_generation_24_nn_32.keras', 'ga_generation_24_nn_24.keras', '0.7575757575757576', 'None', '0.24242424242424243', 'None'
'ga_generation_25_nn_28', 'ga_generation_24_nn_32.keras', 'ga_generation_24_nn_24.keras', '0.7575757575757576', 'None', '0.24242424242424243', '__partial_shuffle_mutation'
'ga_generation_25_nn_29', 'ga_generation_24_nn_13.keras', 'ga_generation_24_nn_21.keras', '0.7575757575757576', '__one_point_crossover', '0.24242424242424243', '__displacement_inversion_mutation'
'ga_generation_25_nn_30', 'ga_generation_24_nn_13.keras', 'ga_generation_24_nn_21.keras', '0.7575757575757576', '__one_point_crossover', '0.24242424242424243', 'None'
'ga_generation_25_nn_31', 'ga_generation_24_nn_24.keras', 'ga_generation_24_nn_11.keras', '0.7575757575757576', '__multi_point_crossover', '0.24242424242424243', 'None'
'ga_generation_25_nn_32', 'ga_generation_24_nn_24.keras', 'ga_generation_24_nn_11.keras', '0.7575757575757576', '__multi_point_crossover', '0.24242424242424243', 'None'
'ga_generation_26_nn_9', 'ga_generation_24_nn_32.keras', 'ga_generation_25_nn_16.keras', '0.7474747474747474', '__average_crossover_and_flat_crossover', '0.25252525252525254', 'None'
'ga_generation_26_nn_10', 'ga_generation_24_nn_32.keras', 'ga_generation_25_nn_16.keras', '0.7474747474747474', '__average_crossover_and_flat_crossover', '0.25252525252525254', 'None'
'ga_generation_26_nn_11', 'ga_generation_25_nn_29.keras', 'ga_generation_25_nn_26.keras', '0.7474747474747474', 'None', '0.25252525252525254', 'None'
'ga_generation_26_nn_12', 'ga_generation_25_nn_29.keras', 'ga_generation_25_nn_26.keras', '0.7474747474747474', 'None', '0.25252525252525254', 'None'
'ga_generation_26_nn_13', 'ga_generation_25_nn_15.keras', 'ga_generation_25_nn_30.keras', '0.7474747474747474', 'None', '0.25252525252525254', 'None'
'ga_generation_26_nn_14', 'ga_generation_25_nn_15.keras', 'ga_generation_25_nn_30.keras', '0.7474747474747474', 'None', '0.25252525252525254', '__displacement_inversion_mutation'
'ga_generation_26_nn_15', 'ga_generation_25_nn_14.keras', 'ga_generation_25_nn_26.keras', '0.7474747474747474', '__arithmetic_crossover', '0.25252525252525254', 'None'
'ga_generation_26_nn_16', 'ga_generation_25_nn_14.keras', 'ga_generation_25_nn_26.keras', '0.7474747474747474', '__arithmetic_crossover', '0.25252525252525254', '__random_resetting_mutation'
'ga_generation_26_nn_17', 'ga_generation_24_nn_21.keras', 'ga_generation_25_nn_26.keras', '0.7474747474747474', '__uniform_crossover', '0.25252525252525254', 'None'
'ga_generation_26_nn_18', 'ga_generation_24_nn_21.keras', 'ga_generation_25_nn_26.keras', '0.7474747474747474', '__uniform_crossover', '0.25252525252525254', 'None'
'ga_generation_26_nn_19', 'ga_generation_25_nn_30.keras', 'ga_generation_25_nn_16.keras', '0.7474747474747474', '__multi_point_crossover', '0.25252525252525254', '__displacement_mutation'
'ga_generation_26_nn_20', 'ga_generation_25_nn_30.keras', 'ga_generation_25_nn_16.keras', '0.7474747474747474', '__multi_point_crossover', '0.25252525252525254', '__displacement_inversion_mutation'
'ga_generation_26_nn_21', 'ga_generation_25_nn_30.keras', 'ga_generation_25_nn_16.keras', '0.7474747474747474', 'None', '0.25252525252525254', 'None'
'ga_generation_26_nn_22', 'ga_generation_25_nn_30.keras', 'ga_generation_25_nn_16.keras', '0.7474747474747474', 'None', '0.25252525252525254', 'None'
'ga_generation_26_nn_23', 'ga_generation_25_nn_26.keras', 'ga_generation_25_nn_14.keras', '0.7474747474747474', '__uniform_crossover', '0.25252525252525254', 'None'
'ga_generation_26_nn_24', 'ga_generation_25_nn_26.keras', 'ga_generation_25_nn_14.keras', '0.7474747474747474', '__uniform_crossover', '0.25252525252525254', '__displacement_mutation'
'ga_generation_26_nn_25', 'ga_generation_25_nn_29.keras', 'ga_generation_25_nn_14.keras', '0.7474747474747474', '__one_point_crossover', '0.25252525252525254', 'None'
'ga_generation_26_nn_26', 'ga_generation_25_nn_29.keras', 'ga_generation_25_nn_14.keras', '0.7474747474747474', '__one_point_crossover', '0.25252525252525254', '__inversion_mutation'
'ga_generation_26_nn_27', 'ga_generation_25_nn_16.keras', 'ga_generation_24_nn_32.keras', '0.7474747474747474', '__arithmetic_crossover', '0.25252525252525254', 'None'
'ga_generation_26_nn_28', 'ga_generation_25_nn_16.keras', 'ga_generation_24_nn_32.keras', '0.7474747474747474', '__arithmetic_crossover', '0.25252525252525254', 'None'
'ga_generation_26_nn_29', 'ga_generation_25_nn_15.keras', 'ga_generation_25_nn_29.keras', '0.7474747474747474', '__uniform_crossover', '0.25252525252525254', 'None'
'ga_generation_26_nn_30', 'ga_generation_25_nn_15.keras', 'ga_generation_25_nn_29.keras', '0.7474747474747474', '__uniform_crossover', '0.25252525252525254', 'None'
'ga_generation_26_nn_31', 'ga_generation_24_nn_21.keras', 'ga_generation_25_nn_15.keras', '0.7474747474747474', '__average_crossover_and_flat_crossover', '0.25252525252525254', 'None'
'ga_generation_26_nn_32', 'ga_generation_24_nn_21.keras', 'ga_generation_25_nn_15.keras', '0.7474747474747474', '__average_crossover_and_flat_crossover', '0.25252525252525254', 'None'
'ga_generation_27_nn_9', 'ga_generation_26_nn_19.keras', 'ga_generation_26_nn_29.keras', '0.7373737373737373', '__arithmetic_crossover', '0.26262626262626265', 'None'
'ga_generation_27_nn_10', 'ga_generation_26_nn_19.keras', 'ga_generation_26_nn_29.keras', '0.7373737373737373', '__arithmetic_crossover', '0.26262626262626265', 'None'
'ga_generation_27_nn_11', 'ga_generation_26_nn_9.keras', 'ga_generation_26_nn_17.keras', '0.7373737373737373', 'None', '0.26262626262626265', '__displacement_inversion_mutation'
'ga_generation_27_nn_12', 'ga_generation_26_nn_9.keras', 'ga_generation_26_nn_17.keras', '0.7373737373737373', 'None', '0.26262626262626265', 'None'
'ga_generation_27_nn_13', 'ga_generation_26_nn_28.keras', 'ga_generation_26_nn_9.keras', '0.7373737373737373', 'None', '0.26262626262626265', '__partial_shuffle_mutation'
'ga_generation_27_nn_14', 'ga_generation_26_nn_28.keras', 'ga_generation_26_nn_9.keras', '0.7373737373737373', 'None', '0.26262626262626265', '__inversion_mutation'
'ga_generation_27_nn_15', 'ga_generation_26_nn_19.keras', 'ga_generation_26_nn_17.keras', '0.7373737373737373', 'None', '0.26262626262626265', 'None'
'ga_generation_27_nn_16', 'ga_generation_26_nn_19.keras', 'ga_generation_26_nn_17.keras', '0.7373737373737373', 'None', '0.26262626262626265', 'None'
'ga_generation_27_nn_17', 'ga_generation_26_nn_29.keras', 'ga_generation_26_nn_19.keras', '0.7373737373737373', 'None', '0.26262626262626265', 'None'
'ga_generation_27_nn_18', 'ga_generation_26_nn_29.keras', 'ga_generation_26_nn_19.keras', '0.7373737373737373', 'None', '0.26262626262626265', '__inversion_mutation'
'ga_generation_27_nn_19', 'ga_generation_26_nn_9.keras', 'ga_generation_26_nn_28.keras', '0.7373737373737373', '__one_point_crossover', '0.26262626262626265', 'None'
'ga_generation_27_nn_20', 'ga_generation_26_nn_9.keras', 'ga_generation_26_nn_28.keras', '0.7373737373737373', '__one_point_crossover', '0.26262626262626265', 'None'
'ga_generation_27_nn_21', 'ga_generation_26_nn_9.keras', 'ga_generation_26_nn_17.keras', '0.7373737373737373', '__arithmetic_crossover', '0.26262626262626265', '__random_resetting_mutation'
'ga_generation_27_nn_22', 'ga_generation_26_nn_9.keras', 'ga_generation_26_nn_17.keras', '0.7373737373737373', '__arithmetic_crossover', '0.26262626262626265', 'None'
'ga_generation_27_nn_23', 'ga_generation_26_nn_23.keras', 'ga_generation_26_nn_17.keras', '0.7373737373737373', '__one_point_crossover', '0.26262626262626265', 'None'
'ga_generation_27_nn_24', 'ga_generation_26_nn_23.keras', 'ga_generation_26_nn_17.keras', '0.7373737373737373', '__one_point_crossover', '0.26262626262626265', 'None'
'ga_generation_27_nn_25', 'ga_generation_26_nn_9.keras', 'ga_generation_26_nn_23.keras', '0.7373737373737373', '__arithmetic_crossover', '0.26262626262626265', '__swap_mutation'
'ga_generation_27_nn_26', 'ga_generation_26_nn_9.keras', 'ga_generation_26_nn_23.keras', '0.7373737373737373', '__arithmetic_crossover', '0.26262626262626265', 'None'
'ga_generation_27_nn_27', 'ga_generation_26_nn_28.keras', 'ga_generation_26_nn_19.keras', '0.7373737373737373', 'None', '0.26262626262626265', '__displacement_inversion_mutation'
'ga_generation_27_nn_28', 'ga_generation_26_nn_28.keras', 'ga_generation_26_nn_19.keras', '0.7373737373737373', 'None', '0.26262626262626265', 'None'
'ga_generation_27_nn_29', 'ga_generation_26_nn_23.keras', 'ga_generation_26_nn_19.keras', '0.7373737373737373', '__multivariate_crossover', '0.26262626262626265', 'None'
'ga_generation_27_nn_30', 'ga_generation_26_nn_23.keras', 'ga_generation_26_nn_19.keras', '0.7373737373737373', '__multivariate_crossover', '0.26262626262626265', 'None'
'ga_generation_27_nn_31', 'ga_generation_26_nn_17.keras', 'ga_generation_26_nn_28.keras', '0.7373737373737373', '__one_point_crossover', '0.26262626262626265', '__displacement_inversion_mutation'
'ga_generation_27_nn_32', 'ga_generation_26_nn_17.keras', 'ga_generation_26_nn_28.keras', '0.7373737373737373', '__one_point_crossover', '0.26262626262626265', 'None'
'ga_generation_28_nn_9', 'ga_generation_27_nn_19.keras', 'ga_generation_27_nn_21.keras', '0.7272727272727273', '__linear_recombination_crossover', '0.2727272727272727', 'None'
'ga_generation_28_nn_10', 'ga_generation_27_nn_19.keras', 'ga_generation_27_nn_21.keras', '0.7272727272727273', '__linear_recombination_crossover', '0.2727272727272727', 'None'
'ga_generation_28_nn_11', 'ga_generation_27_nn_30.keras', 'ga_generation_27_nn_25.keras', '0.7272727272727273', '__arithmetic_crossover', '0.2727272727272727', 'None'
'ga_generation_28_nn_12', 'ga_generation_27_nn_30.keras', 'ga_generation_27_nn_25.keras', '0.7272727272727273', '__arithmetic_crossover', '0.2727272727272727', 'None'
'ga_generation_28_nn_13', 'ga_generation_27_nn_11.keras', 'ga_generation_26_nn_28.keras', '0.7272727272727273', '__average_crossover_and_flat_crossover', '0.2727272727272727', '__partial_shuffle_mutation'
'ga_generation_28_nn_14', 'ga_generation_27_nn_11.keras', 'ga_generation_26_nn_28.keras', '0.7272727272727273', '__average_crossover_and_flat_crossover', '0.2727272727272727', 'None'
'ga_generation_28_nn_15', 'ga_generation_27_nn_21.keras', 'ga_generation_26_nn_9.keras', '0.7272727272727273', '__one_point_crossover', '0.2727272727272727', '__random_resetting_mutation'
'ga_generation_28_nn_16', 'ga_generation_27_nn_21.keras', 'ga_generation_26_nn_9.keras', '0.7272727272727273', '__one_point_crossover', '0.2727272727272727', 'None'
'ga_generation_28_nn_17', 'ga_generation_27_nn_19.keras', 'ga_generation_26_nn_9.keras', '0.7272727272727273', '__uniform_crossover', '0.2727272727272727', '__partial_shuffle_mutation'
'ga_generation_28_nn_18', 'ga_generation_27_nn_19.keras', 'ga_generation_26_nn_9.keras', '0.7272727272727273', '__uniform_crossover', '0.2727272727272727', 'None'
'ga_generation_28_nn_19', 'ga_generation_27_nn_30.keras', 'ga_generation_27_nn_19.keras', '0.7272727272727273', '__one_point_crossover', '0.2727272727272727', 'None'
'ga_generation_28_nn_20', 'ga_generation_27_nn_30.keras', 'ga_generation_27_nn_19.keras', '0.7272727272727273', '__one_point_crossover', '0.2727272727272727', '__inversion_mutation'
'ga_generation_28_nn_21', 'ga_generation_27_nn_21.keras', 'ga_generation_26_nn_28.keras', '0.7272727272727273', '__uniform_crossover', '0.2727272727272727', 'None'
'ga_generation_28_nn_22', 'ga_generation_27_nn_21.keras', 'ga_generation_26_nn_28.keras', '0.7272727272727273', '__uniform_crossover', '0.2727272727272727', 'None'
'ga_generation_28_nn_23', 'ga_generation_26_nn_9.keras', 'ga_generation_27_nn_12.keras', '0.7272727272727273', '__multi_point_crossover', '0.2727272727272727', 'None'
'ga_generation_28_nn_24', 'ga_generation_26_nn_9.keras', 'ga_generation_27_nn_12.keras', '0.7272727272727273', '__multi_point_crossover', '0.2727272727272727', 'None'
'ga_generation_28_nn_25', 'ga_generation_27_nn_21.keras', 'ga_generation_26_nn_9.keras', '0.7272727272727273', '__multi_point_crossover', '0.2727272727272727', '__random_resetting_mutation'
'ga_generation_28_nn_26', 'ga_generation_27_nn_21.keras', 'ga_generation_26_nn_9.keras', '0.7272727272727273', '__multi_point_crossover', '0.2727272727272727', 'None'
'ga_generation_28_nn_27', 'ga_generation_27_nn_12.keras', 'ga_generation_26_nn_9.keras', '0.7272727272727273', 'None', '0.2727272727272727', '__swap_mutation'
'ga_generation_28_nn_28', 'ga_generation_27_nn_12.keras', 'ga_generation_26_nn_9.keras', '0.7272727272727273', 'None', '0.2727272727272727', '__displacement_mutation'
'ga_generation_28_nn_29', 'ga_generation_26_nn_9.keras', 'ga_generation_27_nn_25.keras', '0.7272727272727273', '__multi_point_crossover', '0.2727272727272727', 'None'
'ga_generation_28_nn_30', 'ga_generation_26_nn_9.keras', 'ga_generation_27_nn_25.keras', '0.7272727272727273', '__multi_point_crossover', '0.2727272727272727', 'None'
'ga_generation_28_nn_31', 'ga_generation_27_nn_30.keras', 'ga_generation_27_nn_21.keras', '0.7272727272727273', '__one_point_crossover', '0.2727272727272727', 'None'
'ga_generation_28_nn_32', 'ga_generation_27_nn_30.keras', 'ga_generation_27_nn_21.keras', '0.7272727272727273', '__one_point_crossover', '0.2727272727272727', 'None'
'ga_generation_29_nn_9', 'ga_generation_28_nn_31.keras', 'ga_generation_27_nn_25.keras', '0.7171717171717171', '__multivariate_crossover', '0.2828282828282828', 'None'
'ga_generation_29_nn_10', 'ga_generation_28_nn_31.keras', 'ga_generation_27_nn_25.keras', '0.7171717171717171', '__multivariate_crossover', '0.2828282828282828', 'None'
